timestamp,key-name,key-char,key-vk,event-type,duration
1728122523.085089,,d,2,key up,0.10281109809875488
1728122523.132107,,l,37,key down,
1728122523.2222831,,l,37,key up,0.09017610549926758
1728122524.82765,space,,49,key down,
1728122524.94755,space,,49,key up,0.11989998817443848
1728122525.682024,,t,17,key down,
1728122525.8022132,,t,17,key up,0.12018918991088867
1728122525.877266,,u,32,key down,
1728122525.967482,,u,32,key up,0.09021615982055664
1728122526.117134,,r,15,key down,
1728122526.222646,,r,15,key up,0.10551190376281738
1728122526.372262,,n,45,key down,
1728122526.460146,,n,45,key up,0.08788394927978516
1728122526.550276,space,,49,key down,
1728122526.670558,space,,49,key up,0.12028193473815918
1728122526.671468,,a,0,key down,
1728122526.807136,,a,0,key up,0.13566803932189941
1728122526.9422028,,r,15,key down,
1728122527.047185,,r,15,key up,0.10498213768005371
1728122527.092101,,o,31,key down,
1728122527.182071,,o,31,key up,0.08996987342834473
1728122527.317662,,u,32,key down,
1728122527.39222,,u,32,key up,0.07455801963806152
1728122527.467697,,n,45,key down,
1728122527.572216,,n,45,key up,0.10451912879943848
1728122527.6172018,,d,2,key down,
1728122527.7070131,,d,2,key up,0.08981132507324219
1728122527.7357109,space,,49,key down,
1728122527.8570712,space,,49,key up,0.12136030197143555
1728122527.870371,,a,0,key down,
1728122527.9923332,,a,0,key up,0.12196207046508789
1728122527.9935842,,n,45,key down,
1728122528.097145,,n,45,key up,0.1035609245300293
1728122528.1121979,,d,2,key down,
1728122528.187217,,d,2,key up,0.07501912117004395
1728122528.202314,space,,49,key down,
1728122528.336061,space,,49,key up,0.13374710083007812
1728122530.002232,,r,15,key down,
1728122530.0922618,,r,15,key up,0.09002971649169922
1728122530.196351,,e,14,key down,
1728122530.302258,,e,14,key up,0.10590696334838867
1728122530.7056599,,t,17,key down,
1728122530.8264909,,t,17,key up,0.12083101272583008
1728122531.020498,,u,32,key down,
1728122531.142067,,u,32,key up,0.12156891822814941
1728122531.143166,,r,15,key down,
1728122531.232277,,r,15,key up,0.0891108512878418
1728122531.3525708,,n,45,key down,
1728122531.442098,,n,45,key up,0.08952713012695312
1728122531.532112,space,,49,key down,
1728122531.637014,space,,49,key up,0.10490202903747559
1728122531.665597,,t,17,key down,
1728122531.772137,,t,17,key up,0.10653996467590332
1728122531.8021178,,o,31,key down,
1728122531.905388,,o,31,key up,0.10327029228210449
1728122533.9176488,space,,49,key down,
1728122534.022562,space,,49,key up,0.10491323471069336
1728122534.6222742,,i,34,key down,
1728122534.712051,,i,34,key up,0.08977675437927246
1728122534.8302321,,t,17,key down,
1728122534.935236,,t,17,key up,0.10500383377075195
1728122535.13257,,s,1,key down,
1728122535.222634,,s,1,key up,0.09006404876708984
1728122535.311427,space,,49,key down,
1728122535.417064,space,,49,key up,0.1056368350982666
1728122535.672315,,o,31,key down,
1728122535.776959,,o,31,key up,0.1046440601348877
1728122535.792186,,w,13,key down,
1728122535.882158,,w,13,key up,0.08997201919555664
1728122536.09215,,n,45,key down,
1728122536.211872,,n,45,key up,0.11972212791442871
1728122537.787223,,",",43,key down,
1728122537.8625221,,",",43,key up,0.07529902458190918
1728122537.981985,space,,49,key down,
1728122538.072063,space,,49,key up,0.09007787704467773
1728122538.117219,,s,1,key down,
1728122538.207128,,s,1,key up,0.08990907669067383
1728122538.296957,,a,0,key down,
1728122538.4020228,,a,0,key up,0.10506582260131836
1728122538.4455218,,f,3,key down,
1728122538.52017,,f,3,key up,0.07464814186096191
1728122538.550299,,e,14,key down,
1728122538.6423712,,e,14,key up,0.0920722484588623
1728122538.7921028,space,,49,key down,
1728122538.8821099,space,,49,key up,0.09000706672668457
1728122539.030762,,c,8,key down,
1728122539.120607,,c,8,key up,0.08984494209289551
1728122539.167377,,o,31,key down,
1728122539.2715032,,o,31,key up,0.1041262149810791
1728122539.422155,,u,32,key down,
1728122539.480169,,u,32,key up,0.0580141544342041
1728122539.5870872,,n,45,key down,
1728122539.6752791,,n,45,key up,0.08819198608398438
1728122539.7071419,,t,17,key down,
1728122539.8121018,,t,17,key up,0.10495996475219727
1728122539.91722,,r,15,key down,
1728122540.007194,,r,15,key up,0.08997392654418945
1728122540.397516,,y,6,key down,
1728122540.487126,,y,6,key up,0.08961009979248047
1728122541.012,,.,47,key down,
1728122541.117171,,.,47,key up,0.10517096519470215
1728122541.807471,space,,49,key down,
1728122541.896839,space,,49,key up,0.08936786651611328
1728122542.167539,shift_r,,60,key down,
1728122542.602249,,V,9,key down,
1728122542.690944,,V,9,key up,0.08869504928588867
1728122542.8275142,shift_r,,60,key up,0.6599752902984619
1728122543.082317,backspace,,51,key down,
1728122543.155369,backspace,,51,key up,0.07305192947387695
1728122543.380668,shift_r,,60,key down,
1728122543.680664,shift_r,,60,key up,0.29999613761901855
1728122543.936714,,u,32,key down,
1728122544.027147,,u,32,key up,0.09043312072753906
1728122544.071063,,t,17,key down,
1728122544.162621,,t,17,key up,0.09155797958374023
1728122544.2225761,space,,49,key down,
1728122544.3119519,space,,49,key up,0.08937573432922363
1728122544.627276,,n,45,key down,
1728122544.701905,,n,45,key up,0.07462906837463379
1728122544.7771919,,o,31,key down,
1728122544.852161,,o,31,key up,0.07496905326843262
1728122544.896757,,t,17,key down,
1728122545.001835,,t,17,key up,0.10507822036743164
1728122545.1200058,,h,4,key down,
1728122545.195891,,h,4,key up,0.07588505744934082
1728122545.302498,,i,34,key down,
1728122545.392597,,i,34,key up,0.09009885787963867
1728122545.467571,,n,45,key down,
1728122545.572213,,n,45,key up,0.10464191436767578
1728122545.677077,,g,5,key down,
1728122545.810421,,g,5,key up,0.13334393501281738
1728122547.415113,space,,49,key down,
1728122547.5366888,space,,49,key up,0.12157583236694336
1728122547.642138,,t,17,key down,
1728122547.777055,,t,17,key up,0.1349170207977295
1728122547.7920058,,h,4,key down,
1728122547.897363,,h,4,key up,0.10535717010498047
1728122547.912149,,e,14,key down,
1728122548.04646,,e,14,key up,0.13431096076965332
1728122548.0775292,space,,49,key down,
1728122548.182098,space,,49,key up,0.1045687198638916
1728122548.7522109,,c,8,key down,
1728122548.8723562,,c,8,key up,0.12014532089233398
1728122548.9775412,,o,31,key down,
1728122549.035483,,o,31,key up,0.05794167518615723
1728122549.126666,,p,35,key down,
1728122549.2476852,,p,35,key up,0.12101912498474121
1728122549.8322508,,y,6,key down,
1728122549.966218,,y,6,key up,0.13396716117858887
1728122550.341342,space,,49,key down,
1728122550.462126,space,,49,key up,0.12078404426574707
1728122550.582747,,s,1,key down,
1728122550.702101,,s,1,key up,0.1193540096282959
1728122550.7772899,,a,0,key down,
1728122550.910243,,a,0,key up,0.13295316696166992
1728122550.9250822,,i,34,key down,
1728122551.047217,,i,34,key up,0.12213468551635742
1728122551.151177,,d,2,key down,
1728122551.286798,,d,2,key up,0.1356210708618164
1728122552.097182,space,,49,key down,
1728122552.2171679,space,,49,key up,0.11998581886291504
1728122552.982377,,c,8,key down,
1728122553.055346,,c,8,key up,0.07296895980834961
1728122553.146871,,o,31,key down,
1728122553.220864,,o,31,key up,0.07399296760559082
1728122553.3703418,,u,32,key down,
1728122553.4601972,,u,32,key up,0.08985543251037598
1728122553.686176,,l,37,key down,
1728122553.7919948,,l,37,key up,0.1058187484741211
1728122553.927062,,d,2,key down,
1728122554.0170398,,d,2,key up,0.08997774124145508
1728122554.092098,space,,49,key down,
1728122554.196285,space,,49,key up,0.10418701171875
1728122554.27156,,c,8,key down,
1728122554.362379,,c,8,key up,0.09081912040710449
1728122554.377441,,o,31,key down,
1728122554.467426,,o,31,key up,0.08998513221740723
1728122554.557164,,n,45,key down,
1728122554.676485,,n,45,key up,0.11932110786437988
1728122554.827183,,v,9,key down,
1728122554.916646,,v,9,key up,0.0894629955291748
1728122554.930985,,i,34,key down,
1728122555.0221891,,i,34,key up,0.09120416641235352
1728122555.0671082,,n,45,key down,
1728122555.1875231,,n,45,key up,0.12041497230529785
1728122555.215751,,c,8,key down,
1728122555.352124,,e,14,key down,
1728122555.411019,,c,8,key up,0.1952681541442871
1728122555.487083,,e,14,key up,0.13495898246765137
1728122555.562433,space,,49,key down,
1728122555.6673229,space,,49,key up,0.1048898696899414
1728122555.740103,,h,4,key down,
1728122555.815455,,h,4,key up,0.07535195350646973
1728122555.816227,,e,14,key down,
1728122555.907278,,e,14,key up,0.09105110168457031
1728122555.967183,,r,15,key down,
1728122556.0702028,,r,15,key up,0.10301971435546875
1728122557.332273,space,,49,key down,
1728122557.46559,space,,49,key up,0.1333169937133789
1728122557.4820821,,a,0,key down,
1728122557.61724,,a,0,key up,0.13515782356262207
1728122557.61836,,n,45,key down,
1728122557.737244,,n,45,key up,0.11888384819030762
1728122557.7521422,,d,2,key down,
1728122557.87105,,d,2,key up,0.11890769004821777
1728122557.9170408,space,,49,key down,
1728122558.036976,space,,49,key up,0.11993527412414551
1728122558.247384,,s,1,key down,
1728122558.352305,,s,1,key up,0.10492086410522461
1728122558.3672068,,o,31,key down,
1728122558.442044,,o,31,key up,0.07483720779418945
1728122558.695074,space,,49,key down,
1728122558.802211,space,,49,key up,0.10713696479797363
1728122558.921346,,i,34,key down,
1728122559.0119538,,t,17,key down,
1728122559.04041,,i,34,key up,0.1190640926361084
1728122559.1320052,,t,17,key up,0.12005138397216797
1728122559.702188,space,,49,key down,
1728122559.807062,space,,49,key up,0.1048738956451416
1728122560.422188,,d,2,key down,
1728122560.5269911,,d,2,key up,0.10480308532714844
1728122560.572265,,i,34,key down,
1728122560.692172,,i,34,key up,0.11990714073181152
1728122560.931593,,d,2,key down,
1728122561.0220852,,d,2,key up,0.09049224853515625
1728122561.247135,,n,45,key down,
1728122561.321077,,n,45,key up,0.07394218444824219
1728122561.952201,,#,42,key down,
1728122562.042196,,#,42,key up,0.08999514579772949
1728122563.241371,backspace,,51,key down,
1728122563.3309739,backspace,,51,key up,0.08960294723510742
1728122563.7654421,shift_r,,60,key down,
1728122564.020745,,',42,key down,
1728122564.140507,,',42,key up,0.11976194381713867
1728122564.155107,shift_r,,60,key up,0.389664888381958
1728122564.2760918,,t,17,key down,
1728122564.382133,,t,17,key up,0.10604119300842285
1728122564.517118,space,,49,key down,
1728122564.621957,space,,49,key up,0.10483908653259277
1728122564.890365,,t,17,key down,
1728122564.980072,,t,17,key up,0.0897071361541748
1728122565.066138,,a,0,key down,
1728122565.145323,,a,0,key up,0.07918500900268555
1728122565.219931,,k,40,key down,
1728122565.312083,,k,40,key up,0.09215211868286133
1728122565.32602,,e,14,key down,
1728122565.447083,,e,14,key up,0.1210629940032959
1728122566.915311,space,,49,key down,
1728122567.0200489,space,,49,key up,0.10473775863647461
1728122567.6071339,,l,37,key down,
1728122567.681993,,l,37,key up,0.0748591423034668
1728122567.877176,,o,31,key down,
1728122567.982095,,o,31,key up,0.1049189567565918
1728122568.13219,,n,45,key down,
1728122568.23531,,n,45,key up,0.10312008857727051
1728122568.310176,,g,5,key down,
1728122568.399769,,g,5,key up,0.08959317207336426
1728122568.4320052,space,,49,key down,
1728122568.5370922,space,,49,key up,0.1050870418548584
1728122568.730129,,u,32,key down,
1728122568.820012,,u,32,key up,0.08988308906555176
1728122568.897168,,n,45,key down,
1728122569.0170612,,n,45,key up,0.11989331245422363
1728122569.018551,,t,17,key down,
1728122569.137132,,t,17,key up,0.11858081817626953
1728122569.209902,,i,34,key down,
1728122569.317191,,i,34,key up,0.10728883743286133
1728122569.467115,,l,37,key down,
1728122569.602061,,l,37,key up,0.13494610786437988
1728122570.292094,space,,49,key down,
1728122570.426848,space,,49,key up,0.13475394248962402
1728122570.532167,,a,0,key down,
1728122570.6820438,,a,0,key up,0.14987683296203613
1728122570.755792,space,,49,key down,
